wagnum,rem_month,kod_vrab,neis1_kod,neis2_kod,neis3_kod,mod1_kod,mod2_kod,mod3_kod,mod4_kod,mod5_kod,mod6_kod,mod7_kod,road_id_send,gr_probeg,por_probeg,st_id_send
21536,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,11,85181,37713,2957
20581,2022-08-01,2,37,98,54,7,4,2,0,0,0,0,28,64610,44301,6321
20581,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,64610,44301,6321
21407,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,12382,7985,6151
21407,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,28,12382,7981,6152
21407,2022-08-01,2,121,98,54,7,4,2,0,0,0,0,11,12389,8353,2535
21407,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,12106,7981,4789
21407,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,11,12389,8353,2535
20466,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,44610,18707,6151
20466,2022-08-01,2,33,98,54,7,4,2,0,0,0,0,28,44610,18703,6152
15119,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,3,105513,40982,392
15119,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,3,105513,40982,392
21105,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,16,92504,64129,4254
21105,2022-08-01,3,14,98,54,7,4,2,0,0,0,0,16,92504,64129,4101
20206,2022-08-01,3,28,95,54,7,4,2,0,0,0,0,38,20895,24725,10016
20206,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,38,20895,24809,9965
21561,2022-08-01,2,36,98,54,7,4,2,0,0,0,0,30,84374,63903,12627
21561,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,30,84374,63903,12627
18033,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,38,80546,52305,9737
18033,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,80546,52305,9737
18052,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,25,49115,23040,5380
18052,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,25,49115,23040,12611
21420,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,35363,14760,9737
21420,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,38,35363,14760,9737
20747,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,46117,22845,4169
20747,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,16,46117,22845,4247
21257,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,16,100498,52610,4101
21257,2022-08-01,3,14,98,54,7,4,2,0,0,0,0,16,100498,52610,4101
20766,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,33219,28705,10389
21000,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,60730,48286,10016
21000,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,60730,48286,10016
20914,2022-08-01,3,0,98,54,2,4,2,0,0,0,0,16,70217,49219,4386
20914,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,68338,49085,4169
20914,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,16,68338,49085,4247
20914,2022-08-01,3,10,96,54,7,4,2,0,0,0,0,16,70217,49219,4386
20781,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,3,76164,31634,23
20781,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,3,76164,31634,23
20781,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,3,76164,31634,385
20781,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,3,76164,31634,385
20608,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,65206,34365,10338
20608,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,38,65206,34365,10338
20804,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,22135,14587,162
20804,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,3,22135,14587,162
20651,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,74924,40261,10348
20651,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,74924,40294,10380
20863,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,42,90903,58575,11528
20863,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,42,90903,58603,11464
21757,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,28,97073,45530,5953
21757,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,28,97073,45555,5960
23232,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,20430,3629,155
23232,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,3,20430,3629,155
22489,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,29,24140,16229,12624
22489,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,29,24140,16248,6794
21787,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,107160,45412,4169
21787,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,16,107160,45412,4247
22388,2022-08-01,3,81,2,54,7,4,2,0,0,0,0,31,24068,9692,22
22388,2022-08-01,3,81,98,54,7,4,2,0,0,0,0,31,24068,9692,22
22388,2022-08-01,3,81,2,54,7,4,2,0,0,0,0,31,,,22
22388,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,31,24068,9692,22
22388,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,31,24068,9692,22
22388,2022-08-01,5,81,98,54,7,4,2,0,0,0,0,31,,,22
22394,2022-08-01,2,66,98,54,7,4,2,0,0,0,0,11,18555,15677,2858
23125,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,28,65487,30155,4700
23125,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,28,65487,30155,4700
22189,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,47705,24668,4169
22189,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,16,47705,24668,4247
23432,2022-08-01,3,0,98,54,4,4,2,0,0,0,0,11,61368,34413,12595
23432,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,11,61368,34295,2230
23456,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,3,59614,22124,23
23456,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,3,59614,22124,385
23480,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,3,71983,29757,23
23480,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,3,71983,29757,385
22605,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,38,83541,45671,9737
22605,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,38,83541,45671,9737
22605,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,83541,45671,9737
22605,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,38,83541,45671,9737
22063,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,90406,51564,10380
22063,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,38,90406,51564,10273
23648,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,40,89019,45193,10829
23648,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,40,89019,45193,10829
23701,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,12909,2453,10380
23701,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,38,12909,2453,10338
23780,2022-08-01,2,121,98,54,7,4,2,0,0,0,0,11,95138,42047,2535
23780,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,11,95138,42047,2535
23780,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,29,96693,42925,6642
23780,2022-08-01,2,36,98,54,7,4,2,0,0,0,0,29,96693,42925,6642
23718,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,28,82392,59848,6152
23718,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,82392,59852,6151
24108,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,36,96693,42821,8769
24055,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,83565,57742,385
24055,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,83565,57742,23
23849,2022-08-01,3,14,98,54,7,4,2,0,0,0,0,16,85692,45233,4421
23849,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,16,85692,45233,4386
23614,2022-08-01,2,32,98,54,7,4,2,0,0,0,0,28,64447,32044,6152
23614,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,64447,32048,6151
24077,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,97071,45908,385
24077,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,97071,45908,23
24017,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,38,99674,54921,10364
24017,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,38,99674,54801,10338
24022,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,11,101253,54824,2535
24022,2022-08-01,2,121,98,54,7,4,2,0,0,0,0,11,101253,54824,2535
24023,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,96721,51534,385
24023,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,96721,51534,23
24023,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,92673,50465,10317
24079,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,16,80617,40482,4247
24079,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,80617,40482,4169
24312,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,11,79554,60398,2858
23984,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,38,71566,31919,9737
23984,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,71566,31919,9737
23984,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,38,71566,31919,9737
23984,2022-08-01,3,125,98,54,7,4,2,0,0,0,0,38,71566,31777,9737
25044,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,80409,40608,10389
25044,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,38,80409,40608,10389
24443,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,16,101610,55478,4386
24443,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,100363,55323,23
24443,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,100363,55323,385
24482,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,28,97664,59431,6152
24482,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,97664,59435,6151
25058,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,38,74033,25539,9737
25058,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,74033,25539,9737
24370,2022-08-01,3,35,95,54,7,4,2,0,0,0,0,16,97486,47938,4503
24370,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,15,97486,48180,3940
25136,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,15,103485,47230,3735
25136,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,15,103485,47230,3735
25263,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,3,90207,53283,392
25263,2022-08-01,3,19,95,54,7,4,2,0,0,0,0,3,90207,53283,392
26028,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,3,82820,41813,385
26028,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,82820,41813,23
25313,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,38,95458,53575,10016
25313,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,95458,53575,10016
25179,2022-08-01,3,125,98,54,7,4,2,0,0,0,0,38,86469,41472,10522
25179,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,38,86469,40321,9737
25179,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,86469,41472,10522
25179,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,86469,40321,9737
25179,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,38,86469,41472,10522
25179,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,86469,41299,10487
26005,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,16,107923,45316,4386
25185,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,28,90971,60570,4789
25185,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,28,90971,60570,4789
26016,2022-08-01,3,33,96,54,7,4,2,0,0,0,0,38,94023,56979,10273
26016,2022-08-01,3,0,98,54,2,4,2,0,0,0,0,38,94023,56979,10380
24932,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,28,91961,42666,4789
24932,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,91961,42666,4789
26104,2022-08-01,2,33,98,54,7,4,2,0,0,0,0,37,97306,47234,9275
26104,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,37,97306,47234,9275
26694,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,3,102810,51767,23
26694,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,3,102810,51767,385
26694,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,3,102810,51767,385
26694,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,3,102810,51767,23
25761,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,29,99865,42665,6996
25761,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,29,99865,42665,6996
26196,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,91118,35404,9737
26439,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,98610,55277,23
26439,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,98610,55277,385
26084,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,3,80444,43816,23
26084,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,3,80444,43816,385
26354,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,36,79431,36657,8371
26354,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,36,79431,36657,8371
26580,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,89554,37276,10016
26580,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,89554,37276,10016
26558,2022-08-01,2,88,93,54,7,4,2,0,0,0,0,38,94478,59683,10511
26558,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,38,94478,59694,10317
25737,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,40,79088,37071,10846
27549,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,90928,52158,6151
27549,2022-08-01,2,32,98,54,7,4,2,0,0,0,0,28,90928,52154,6152
26987,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,38,105465,39658,9737
26987,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,105465,39658,9737
26992,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,38,97447,48597,10389
26992,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,97447,48597,10389
26843,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,16,84728,62757,4247
26843,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,84728,62757,4169
25977,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,3,105171,50226,392
25977,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,3,105171,50226,392
27893,2022-08-01,2,120,98,54,7,4,2,0,0,0,0,40,102698,51125,10846
27893,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,40,102698,51125,10847
26273,2022-08-01,2,121,98,54,7,4,2,0,0,0,0,40,84239,54694,10846
27565,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,80927,30925,10391
27565,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,80927,30925,10380
26797,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,88906,41295,23
26797,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,88906,41295,385
25870,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,38,91976,56753,9737
25870,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,91976,56753,9737
27170,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,86806,51310,10016
27170,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,86806,51310,10016
27925,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,16,98401,56861,4101
27925,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,16,98401,56861,4254
27939,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,97405,44349,23
27939,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,97405,44349,385
27636,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,16,92380,46540,4386
27636,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,16,92380,46540,4421
27214,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,3,72031,35211,385
27214,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,3,72031,35211,23
27343,2022-08-01,2,33,98,54,7,4,2,0,0,0,0,37,86529,43362,9275
27343,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,37,86529,43362,9275
27402,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,87567,39711,9737
27402,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,87567,39569,9737
27260,2022-08-01,3,0,98,54,4,4,2,0,0,0,0,37,85465,49028,12649
27260,2022-08-01,3,14,98,54,7,4,2,0,0,0,0,37,85465,49028,12649
27679,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,79031,44502,4169
27679,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,16,79031,44502,4247
27685,2022-08-01,3,88,95,54,7,4,2,0,0,0,0,38,73743,58094,10150
27685,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,38,73743,58094,10150
27685,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,38,73743,58094,10150
27482,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,11,91533,41014,12586
27482,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,11,91533,41014,12586
28034,2022-08-01,3,0,98,54,6,4,2,0,0,0,0,37,70916,36315,9448
26931,2022-08-01,3,50,95,54,7,4,2,0,0,0,0,16,88311,39510,4420
26931,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,16,88311,39517,4421
28509,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,90369,65226,23
28509,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,90369,65226,385
28847,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,31,103331,46590,22
28847,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,31,,,22
28847,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,31,103331,46590,22
27444,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,38,89365,53930,9737
27444,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,89365,53930,9737
27873,2022-08-01,3,2,19,51,7,4,2,0,0,0,0,36,109035,47142,8624
27873,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,30,110690,47181,7749
27873,2022-08-01,3,19,95,54,7,4,2,0,0,0,0,30,110690,47181,7749
27873,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,36,109035,47142,12645
27877,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,28,70043,42549,6151
27877,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,28,70043,42545,6152
29054,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,72676,37936,23
29054,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,3,72676,37936,385
29054,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,79283,39490,10016
29054,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,79283,39490,10016
28502,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,98760,50976,10343
28502,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,38,98760,50976,10343
29006,2022-08-01,2,121,98,54,7,4,2,0,0,0,0,11,70386,45170,2535
29006,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,11,70386,45170,2535
28197,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,11,109229,42900,12586
28197,2022-08-01,3,12,95,54,7,4,2,0,0,0,0,11,109229,42900,12586
28649,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,112768,39206,385
28649,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,112768,39206,23
28558,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,72795,37109,385
28558,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,72795,37109,23
28608,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,3,94455,52746,385
28608,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,3,94455,52746,23
28608,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,3,94455,52746,23
28608,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,3,94455,52746,385
28243,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,89463,46468,6321
28243,2022-08-01,2,36,98,54,7,4,2,0,0,0,0,28,89463,46468,6321
29290,2022-08-01,3,6,19,54,7,4,2,0,0,0,0,15,74262,37019,3398
29290,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,15,74262,37019,3735
28471,2022-08-01,2,36,98,54,7,4,2,0,0,0,0,37,91741,63640,9275
28471,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,37,91741,63640,9275
29690,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,30,101303,57497,12627
29690,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,30,101303,57769,12627
29690,2022-08-01,2,36,98,54,7,4,2,0,0,0,0,30,101303,57497,12627
28800,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,11,109783,40872,2657
28800,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,11,109783,40199,2230
33758,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,3,297572,193920,451
33758,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,3,297572,193920,12871
30672,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,86006,55178,23
30672,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,86006,55178,385
31103,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,57030,27343,10016
31103,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,57030,27343,10016
33656,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,3,,,392
33656,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,3,,,392
33811,2022-08-01,2,101,98,54,7,4,2,0,0,0,0,38,84315,43853,10343
33811,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,84315,43853,10343
29717,2022-08-01,3,50,95,0,7,4,2,0,0,0,0,16,89651,33426,4421
29717,2022-08-01,2,50,98,54,7,4,2,0,0,0,0,16,89651,33426,4421
29717,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,16,89651,33426,4386
29717,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,16,89651,33426,4386
29725,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,40,101761,49675,10847
29725,2022-08-01,2,121,98,54,7,4,2,0,0,0,0,40,101761,49675,10846
29661,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,90411,43369,9737
29661,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,38,90411,43369,9737
29142,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,16,89198,50913,4421
29142,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,85440,49013,4169
29142,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,16,85440,49013,4247
29142,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,16,89198,50913,4386
29673,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,89476,48864,9737
29673,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,38,89476,48864,9737
29445,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,11,99758,48794,12594
29445,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,11,99758,48416,2858
29445,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,11,99758,48416,2858
29169,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,28,78079,49709,6152
29169,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,74222,49417,10016
29169,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,77796,49421,6151
29169,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,28,77796,49417,6152
29169,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,38,74222,49417,10016
29175,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,3,78306,62966,385
29175,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,78306,62966,23
29344,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,90844,39481,385
29344,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,90844,39481,385
29364,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,86953,55810,10016
29364,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,86953,55810,10016
29364,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,86560,54543,9737
29364,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,38,86560,54543,9737
29418,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,92985,55237,9737
29418,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,38,92985,55237,9737
29550,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,38,94771,36607,10016
29550,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,38,94771,36607,10016
29641,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,88143,48047,6151
29641,2022-08-01,2,102,98,54,7,4,2,0,0,0,0,28,88143,48043,6152
29643,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,28,85111,42513,5870
29643,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,28,85111,42513,5870
29103,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,36,93279,35252,12645
29103,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,36,93279,35252,8624
29462,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,29,96971,48449,6995
29462,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,29,96971,48449,6995
29777,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,16,97414,47013,4247
29777,2022-08-01,5,0,98,54,7,4,2,0,0,0,0,16,97414,47013,4169
33862,2022-08-01,3,2,98,54,7,4,2,0,0,0,0,40,295299,197329,10846
33862,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,40,295299,197329,10846
32270,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,3,51930,24251,385
32270,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,3,51930,24251,23
32303,2022-08-01,3,0,98,54,6,4,2,0,0,0,0,16,93890,50396,4421
32164,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,16,70183,35231,4169
32164,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,16,70183,35231,4247
32863,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,44,52482,21460,12377
32863,2022-08-01,3,36,98,54,7,4,2,0,0,0,0,44,52482,21460,12377
32642,2022-08-01,2,36,23,54,7,4,2,0,0,0,0,15,39343,24875,3544
32642,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,15,39343,24875,3544
31058,2022-08-01,2,36,98,54,7,4,2,0,0,0,0,28,34698,10766,6321
31914,2022-08-01,3,6,98,54,7,4,2,0,0,0,0,3,60387,20507,385
31914,2022-08-01,3,0,98,54,7,4,2,0,0,0,0,3,60387,20507,23
32342,2022-08-01,3,0,98,54,1,4,2,0,0,0,0,36,95507,47647,12645
32342,2022-08-01,3,33,95,54,7,4,2,0,0,0,0,36,95507,47647,8624
31475,2022-08-01,2,88,98,54,7,4,2,0,0,0,0,38,44719,24758,10324
31475,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,38,44719,24758,10324
30747,2022-08-01,2,95,98,54,7,4,2,0,0,0,0,28,68165,48376,6152
30747,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,68165,48380,6151
31240,2022-08-01,2,0,98,54,7,4,2,0,0,0,0,28,61717,25262,6151
