wagnum,rem_month,rod_id,model,st_id_send,st_id_rem,distance
33816,1674259200,1,12-1303-01,4421,12597,721
32034,1674259200,1,12-132,4421,12597,773
17522,1674259200,1,12-132,8585,8371,233
27803,1674259200,1,12-132,4421,12597,736
27541,1674259200,1,12-132,10375,10364,77
26806,1674259200,1,12-132,4421,12597,778
29809,1674259200,1,12-132,10487,10364,317
23393,1674259200,1,12-132,4421,12603,440
25457,1674259200,1,12-132-03,4421,12603,388
25639,1674259200,1,12-132-03,4421,12603,436
29993,1674259200,1,12-132,10375,10364,113
6566,1674259200,0,11-1807-01,12402,11464,4357
27509,1674259200,1,12-9766,10375,10364,131
21491,1674259200,1,12-783,8618,8371,325
29995,1674259200,1,12-132,4421,4519,445
25437,1674259200,1,12-132-03,8618,8371,277
23833,1674259200,1,12-132,8618,8371,276
26817,1674259200,1,12-132,4261,12597,1281
29534,1674259200,1,12-132,10375,10364,136
13801,1674259200,1,12-132,10375,10364,164
28678,1674259200,1,12-9788-01,4421,12597,797
11148,1674172800,1,12-600-05,12941,5295,200
26360,1674172800,1,12-132,12941,5295,199
21166,1674172800,1,12-132,4421,4025,949
27129,1674172800,1,12-132,4789,4789,44
21715,1674172800,1,12-132,4595,4025,795
28651,1674172800,1,12-132,1472,1463,1168
32352,1674172800,1,12-132,5355,5295,312
2057,1674172800,0,11-2135-01,9519,9519,608
24912,1674172800,1,12-1303-01,2694,6168,461
32285,1674172800,1,12-132,10177,10364,464
4476,1674172800,0,11-2135-01,6051,6321,758
28867,1674172800,1,12-1303-01,8155,8320,202
24824,1674172800,1,12-132,4421,4519,409
28110,1674172800,1,12-132-03,6669,6279,652
27615,1674172800,1,12-132,12387,10364,88
26432,1674172800,1,12-296-01,5722,5722,67
29784,1674172800,1,12-132,10829,10364,407
7025,1674172800,0,11-1807,12437,12267,346
29278,1674172800,1,12-132,8921,12645,591
21275,1674172800,1,12-1303-01,12873,12871,324
21568,1674172800,1,12-1303-01,12873,12871,354
24413,1674172800,1,12-132,2137,12591,432
21232,1674172800,1,12-1303-01,12845,10364,592
27312,1674172800,0,11-1807-01,12202,12200,4167
25843,1674172800,1,12-132-03,8769,12645,573
25046,1674172800,1,12-132,4421,12603,425
32965,1674172800,1,12-132,10307,10364,219
21194,1674172800,1,12-132,9754,10364,1265
14344,1674172800,1,12-132,4420,4131,1175
19192,1674172800,0,11-286,6168,7117,385
32969,1674172800,1,12-132,10016,10364,254
14454,1674172800,1,12-132,4421,4025,921
33343,1674172800,1,12-1303-01,494,594,171
26006,1674172800,1,12-132-03,4420,12597,755
25116,1674172800,1,12-1303-01,4420,4391,131
28072,1674172800,1,12-132-03,12419,10364,5910
9169,1674172800,0,11-286,12322,10737,5579
27623,1674172800,1,12-132,10016,10364,237
9728,1674172800,0,11-286,8986,12650,2641
28289,1674172800,1,12-132,11747,11464,2834
18091,1674172800,1,12-132,10016,10364,245
23808,1674172800,1,12-132,10016,10364,218
29996,1674172800,1,12-132,2271,2530,86
16097,1674172800,0,11-280,2649,2642,481
25598,1674172800,1,12-132-03,6152,6168,189
33495,1674172800,1,12-1303-01,10016,10364,201
20931,1674172800,1,12-9788-01,12393,10364,6064
14398,1674172800,1,12-132,12202,11891,2692
28269,1674172800,1,12-132,12393,10364,6065
22722,1674172800,1,12-132,6152,6168,194
12839,1674172800,1,12-132-03,155,80,2460
22921,1674172800,1,12-132,6152,6168,146
27543,1674172800,1,12-132,6152,6168,107
21201,1674172800,1,12-1303-01,11528,10364,1796
13878,1674172800,1,12-132,11412,10364,1433
29922,1674172800,1,12-132,6152,6168,198
10718,1674172800,1,12-132,10717,10737,142
7534,1674172800,0,11-286,11752,10049,3164
31972,1674172800,1,12-132,4421,12603,437
12544,1674172800,1,12-132-03,8585,8371,258
5261,1674172800,0,11-1807-01,8146,8320,146
14188,1674172800,1,12-132,4421,4700,1438
27573,1674172800,1,12-132,4421,12603,414
7327,1674172800,0,11-286,12055,12650,5137
865,1674172800,0,11-7038,5098,7117,1275
28551,1674172800,1,12-132,4421,4519,354
24328,1674172800,1,12-132,4421,12597,799
33374,1674172800,1,12-196-02,10016,10364,174
21388,1674172800,1,12-783,11412,10364,1399
26388,1674172800,1,12-132,12990,10364,3845
26327,1674172800,1,12-132,9735,10364,1093
10723,1674086400,1,12-132,10175,10175,91
25633,1674086400,1,12-132-03,12941,5310,208
29828,1674086400,1,12-132,9754,10364,1215
27537,1674086400,1,12-132,4711,6279,516
25093,1674086400,1,12-1303-01,11528,11481,190
28866,1674086400,1,12-1303-01,12380,10364,6059
8728,1674086400,0,11-286,4958,7039,1165
25517,1674086400,1,12-132-03,12873,420,277
26478,1674086400,1,12-296-01,4247,4247,1840
4958,1674086400,0,11-2135-01,5853,5870,143
24236,1674086400,1,12-132,4420,4391,162
8013,1674086400,0,11-286,8967,10364,2297
27611,1674086400,1,12-132,8386,8371,68
25738,1674086400,1,12-132-03,8585,8371,227
28048,1674086400,1,12-132-03,8585,8371,201
27556,1674086400,1,12-132,4420,4391,127
26377,1674086400,1,12-132,12393,10364,6100
21980,1674086400,1,12-132,8144,8320,163
2170,1674086400,0,11-2135-01,5229,7117,1455
23868,1674086400,1,12-9780,4420,12603,386
19767,1674086400,0,11-286,5230,5167,477
33497,1674086400,1,12-1303-01,216,211,2210
28246,1674086400,1,12-600-08,4420,12597,750
13060,1674086400,1,12-132-03,5229,5295,206
26100,1674086400,1,12-132-03,12387,11891,2877
10755,1674086400,1,12-7023-02,12387,10364,6039
22762,1674086400,1,12-132,9754,10364,1193
25262,1674086400,1,12-296-01,12380,10364,6043
2248,1674086400,0,11-2135-01,5269,7117,1527
28630,1674086400,1,12-9780,12393,11891,2898
20650,1674086400,1,12-4102,12387,11915,2927
25200,1674086400,1,12-132,8144,8320,146
27385,1674086400,1,12-1303-01,12941,5581,76
26503,1674086400,1,12-9085,12387,11305,6030
24567,1674086400,1,12-132,11412,10364,1400
8535,1674086400,0,11-286,6629,6876,484
28841,1674086400,1,12-1303-01,12202,11305,5411
26386,1674086400,1,12-132,8144,8320,168
19229,1674086400,0,11-286,11412,10364,1410
16621,1674086400,0,11-1807-01,11004,10737,404
9396,1674086400,0,11-286,12611,5581,295
10161,1674000000,1,12-132-03,6995,6876,279
29857,1674000000,1,12-132,498,594,162
14387,1674000000,1,12-132,6152,6168,188
6763,1674000000,0,11-280,498,497,1253
9062,1674000000,0,11-286,5310,5295,6
8342,1674000000,0,11-286,9048,12650,1899
21650,1674000000,1,12-132,5353,5353,1320
30372,1674000000,1,12-132,6152,6168,198
7861,1674000000,0,11-286,5352,5167,528
27168,1674000000,1,12-132,4421,12597,712
2274,1674000000,0,11-2135-01,5230,7117,1507
7071,1674000000,0,11-1807,3457,3457,58
21065,1674000000,1,12-9788-01,4421,12597,805
2139,1674000000,0,11-2135-01,38,594,413
2255,1674000000,0,11-2135-01,5230,7117,1419
25743,1674000000,1,12-132-03,8921,8371,320
2269,1674000000,0,11-2135-01,5230,7117,1481
24183,1674000000,1,12-132,4421,12597,765
4728,1674000000,0,11-2135-01,12595,12595,161
30128,1674000000,1,12-132,10165,10364,415
28405,1674000000,1,12-132,10852,10364,449
23922,1674000000,1,12-132,4421,4391,212
27609,1674000000,1,12-132,6995,6876,240
12831,1674000000,1,12-132-03,4421,4391,182
13787,1674000000,1,12-132,12393,10356,6010
28542,1674000000,1,12-132,12429,10356,5833
4255,1674000000,0,11-2135-01,5722,5722,70
10623,1674000000,1,12-132,12393,11305,6022
7236,1674000000,0,11-286,5853,5853,432
28705,1674000000,1,12-9788-01,12202,11305,5340
29552,1674000000,1,12-132,3376,12597,13
32897,1674000000,1,12-132,12023,11481,2762
23750,1674000000,1,12-132,4421,12597,741
28411,1674000000,1,12-600-05,4421,12645,1638
27231,1674000000,1,12-7023-02,6152,6152,302
28140,1674000000,1,12-132-03,4421,12597,792
4820,1674000000,0,11-2135-01,9546,12650,2364
11533,1674000000,1,12-132,4421,4391,192
27418,1674000000,1,12-132,4420,4025,873
20927,1674000000,1,12-9788-01,12873,12871,322
21967,1674000000,1,12-132,6152,6168,134
21168,1674000000,1,12-132,9546,9196,526
30719,1674000000,1,12-7023-02,5275,6279,1130
32324,1674000000,1,12-132,4491,4391,370
25757,1674000000,1,12-132-03,6642,6279,615
28780,1674000000,1,12-9788-01,4421,4391,202
26288,1674000000,1,12-132,216,211,6
27580,1674000000,1,12-132,10391,10391,196
25404,1673913600,1,12-132,2694,4790,564
26852,1673913600,1,12-132,12380,10364,6019
27774,1673913600,1,12-132,6151,6279,97
27061,1673913600,1,12-132-03,4421,4391,214
29890,1673913600,1,12-132,6152,6279,98
11127,1673913600,1,12-600-05,10016,10364,268
22503,1673913600,1,12-1303-01,10016,10364,189
28085,1673913600,1,12-132-03,4421,4391,184
22715,1673913600,1,12-132,6152,6279,112
26625,1673913600,1,12-132,4420,4391,162
33456,1673913600,1,12-1303-01,6152,6279,123
12469,1673913600,1,12-132-03,6151,6279,87
22213,1673913600,1,12-132,6151,6279,48
14049,1673913600,1,12-132,6152,6279,79
27022,1673913600,1,12-132-03,6152,6279,113
297,1673913600,0,11-280,5581,5581,54
28698,1673913600,1,12-9788-01,8146,8320,149
14585,1673913600,1,12-132,6152,6279,99
26953,1673913600,1,12-132,6152,6279,28
33878,1673913600,1,12-196-02,12202,10364,98
10444,1673913600,1,12-132-03,4421,12645,1799
28563,1673913600,1,12-132,6152,6279,106
25519,1673913600,1,12-132-03,6151,6279,49
27558,1673913600,1,12-132,9753,10049,996
21907,1673913600,1,12-132,6152,6279,64
29474,1673913600,1,12-132,9735,10049,1050
15243,1673913600,1,12-132,9754,10150,1224
28032,1673913600,1,12-132-03,6151,6279,30
29779,1673913600,1,12-132,498,392,867
24225,1673913600,1,12-132,3603,3603,711
27433,1673913600,1,12-1303-01,9841,10049,736
27714,1673913600,1,12-783,430,392,795
2094,1673913600,0,11-2135-01,498,392,103
27257,1673913600,1,12-132,227,392,761
20960,1673913600,1,12-9788-01,6151,6279,101
27950,1673913600,1,12-132-03,8585,8320,416
934,1673913600,0,11-1807-01,2262,3457,629
25720,1673913600,1,12-132-03,6152,6279,77
13078,1673913600,1,12-132-03,6151,6279,87
22121,1673913600,1,12-132,6151,6279,118
23825,1673913600,1,12-132,11040,10737,533
24833,1673913600,1,12-132,5477,6279,1295
25391,1673913600,1,12-132,6152,6279,91
13279,1673913600,1,12-132-03,4421,4391,185
11618,1673913600,1,12-9790,6151,6279,88
19207,1673913600,0,11-286,6629,6876,473
25186,1673913600,1,12-132,6152,6279,52
11812,1673913600,1,12-132,5250,5870,178
15729,1673913600,1,12-132,6151,6279,28
27565,1673913600,1,12-132,162,162,1252
11993,1673913600,1,12-132-03,4421,12595,785
25888,1673913600,1,12-132-03,6151,6279,88
24316,1673913600,1,12-1704-04,6152,6279,42
24914,1673913600,1,12-1303-01,8921,8371,358
30620,1673913600,1,12-7023-02,4789,4789,91
25016,1673913600,1,12-132,12873,420,294
15019,1673913600,1,12-132,10326,10326,328
29107,1673913600,1,12-4102,6152,6279,79
27798,1673913600,1,12-132,10829,9965,410
27387,1673913600,1,12-132,6152,6279,52
9517,1673913600,0,11-286,12382,10364,6017
11015,1673913600,1,12-132,4421,4421,34
21370,1673913600,1,12-783,10389,10389,192
29696,1673913600,1,12-132,6152,6279,110
25684,1673913600,1,12-132-03,4421,4421,36
11549,1673913600,1,12-9790,4421,4421,45
25740,1673913600,1,12-132-03,4421,4421,91
10186,1673913600,1,12-132-03,12387,10364,86
9440,1673913600,0,11-286,9020,10049,1765
21097,1673913600,1,12-9788-01,6152,6279,116
12126,1673913600,1,12-132-03,4420,12603,368
2229,1673913600,0,11-2135-01,3092,2661,372
21776,1673913600,1,12-132,385,385,1881
25025,1673913600,1,12-132,385,385,1605
9885,1673913600,1,12-132,6152,6279,53
28165,1673913600,1,12-132-03,6152,6279,47
24704,1673913600,1,12-9780,6152,6279,89
25817,1673913600,1,12-132-03,6152,6279,118
27465,1673913600,1,12-132,6151,6279,80
26612,1673913600,1,12-132,6152,6279,29
18428,1673913600,0,11-1807-01,11915,11915,1370
24129,1673913600,1,12-132,6152,6279,88
21943,1673913600,1,12-132,6152,6279,71
33533,1673913600,1,12-1303-01,6151,6279,103
25520,1673913600,1,12-132-03,6152,6279,92
27495,1673913600,1,12-9766,12555,10364,6041
29599,1673913600,1,12-132,12388,10364,6068
17021,1673913600,1,12-7023-02,6152,6279,116
28258,1673913600,1,12-132-03,12387,11915,2917
32319,1673913600,1,12-132,6151,6279,116
9384,1673913600,0,11-286,11412,10364,1384
24007,1673913600,1,12-132,6152,6279,61
28159,1673913600,1,12-132-03,6152,6279,116
19819,1673913600,0,11-286,2983,2661,224
24801,1673913600,1,12-132,6152,6279,108
27318,1673913600,0,11-1807-01,11666,11305,2296
23747,1673913600,1,12-132,6152,6279,80
23763,1673913600,1,12-132,6152,6279,98
29850,1673913600,1,12-132,9048,9196,266
27868,1673913600,1,12-132,4421,12597,715
29406,1673913600,1,12-132,6152,6279,67
25615,1673827200,1,12-132-03,4421,12597,804
14861,1673827200,1,12-132,4711,4789,205
4847,1673827200,0,11-9962,494,392,124
4769,1673827200,0,11-9962,10269,10049,552
7477,1673827200,0,11-286,11622,10364,2236
5050,1673827200,0,11-2135-01,1945,3457,824
9115,1673827200,0,11-286,5699,5581,289
26970,1673827200,1,12-132,4421,12597,745
22779,1673827200,1,12-132,8155,8320,165
18525,1673827200,0,11-280,5746,5722,125
21291,1673827200,1,12-9780,4261,12603,550
8600,1673827200,0,11-286,12564,1213,929
29402,1673827200,1,12-132,8584,8320,474
6771,1673827200,0,11-280,498,497,1484
14264,1673827200,1,12-132,12600,12597,261
23512,1673827200,1,12-132,10016,10049,289
26425,1673827200,1,12-296-01,12023,11481,2821
24575,1673827200,0,11-1807-01,2389,12586,119
29759,1673827200,1,12-132,4247,3940,1755
29498,1673827200,1,12-132,12941,6168,90
4521,1673827200,0,11-2135-01,528,392,1411
24089,1673827200,1,12-9085,10016,10049,265
25159,1673827200,1,12-132,6152,5960,406
23945,1673827200,1,12-132,10829,10737,396
23764,1673827200,1,12-132,6355,6279,249
27957,1673827200,1,12-132-03,4421,4391,152
25306,1673827200,1,12-132-03,4421,4391,156
19245,1673827200,0,11-286,493,2400,1498
30010,1673827200,1,12-132,10016,10049,250
18710,1673827200,0,11-280,5310,5870,860
27909,1673827200,1,12-132-03,4421,4387,215
13965,1673827200,1,12-132,4420,4387,154
15620,1673827200,1,12-132,9735,10049,985
10889,1673827200,1,12-132,4421,4391,193
17579,1673827200,1,12-132,10335,10364,120
4862,1673827200,0,11-9962,498,420,76
25197,1673827200,1,12-132,10335,10364,168
23471,1673827200,1,12-132,10016,10049,233
5148,1673827200,0,11-9962,494,392,85
1953,1673827200,0,11-2135-01,12042,12042,1484
9270,1673827200,0,11-286,5230,7117,1426
27202,1673827200,1,12-132,3411,3457,390
1011,1673827200,0,11-1807-01,5965,7117,676
19040,1673827200,0,11-280,3457,3457,41
11110,1673827200,1,12-132,8769,8371,578
29543,1673827200,1,12-132,4789,4789,59
2134,1673827200,0,11-2135-01,4214,3457,2069
30378,1673827200,1,12-132,12393,12651,5998
29285,1673827200,1,12-132,4421,12597,761
22589,1673827200,1,12-9766,4421,12597,749
26222,1673827200,1,12-9085,8865,8371,269
11446,1673740800,1,12-1704-04,6152,6279,119
9748,1673740800,0,11-286,2230,3457,615
24760,1673740800,1,12-132,385,211,1542
24871,1673740800,1,12-132,385,211,1596
14160,1673740800,1,12-132,6152,5960,397
2236,1673740800,0,11-2135-01,5230,7117,1441
4864,1673740800,0,11-2135-01,498,12591,1452
28454,1673740800,1,12-132,6152,5960,384
4404,1673740800,0,11-9962,2262,3457,613
7502,1673740800,0,11-286,7257,7117,729
19219,1673740800,0,11-286,5624,5722,227
29345,1673740800,1,12-132,6152,5960,401
32350,1673740800,1,12-132,385,346,1535
21167,1673740800,1,12-132,4421,12597,712
20843,1673740800,1,12-9788-01,12873,420,282
7888,1673740800,0,11-286,2299,3457,878
26812,1673740800,1,12-132,12380,10273,6021
27351,1673740800,1,12-132,385,346,1580
17623,1673740800,1,12-132,3589,3589,453
22549,1673740800,1,12-1303-01,12380,10364,6000
945,1673740800,0,11-1807-01,11619,11464,684
2126,1673740800,0,11-2135-01,12611,5581,215
11257,1673740800,1,12-132,12873,594,283
26117,1673740800,1,12-132-03,10324,10364,207
7766,1673740800,0,11-286,10175,10150,64
26292,1673740800,1,12-132,10480,10150,338
27172,1673740800,1,12-132,10480,10150,371
24850,1673740800,1,12-132,6152,6279,34
26447,1673740800,1,12-9780,4421,4391,184
30259,1673740800,1,12-132,12873,12871,100
6735,1673740800,0,11-280,498,392,172
21876,1673740800,1,12-132,4421,4391,201
16880,1673740800,1,12-7023-02,12393,10364,10
28113,1673740800,1,12-132-03,4421,4391,192
4579,1673740800,0,11-2135-01,11522,11497,157
33415,1673740800,1,12-1303-01,6152,6279,45
925,1673740800,0,11-1807-01,12322,11497,4217
22001,1673740800,1,12-132,11464,10364,1789
26818,1673740800,1,12-132,12414,10364,26
23519,1673740800,1,12-132,6152,6279,26
28212,1673740800,1,12-132,6996,6876,222
29101,1673740800,1,12-132,4420,4387,154
27819,1673740800,1,12-9766,6152,6279,28
9858,1673740800,1,12-132,6152,6279,49
26847,1673740800,1,12-132,7161,12627,29
10237,1673740800,1,12-132-03,6235,6279,130
4680,1673740800,0,11-2135-01,5230,5870,8
15029,1673740800,1,12-132,4421,12595,787
28287,1673654400,1,12-132,8984,8693,1213
24481,1673654400,1,12-132,12845,10364,733
23847,1673654400,1,12-1704-04,9726,10364,1081
28692,1673654400,1,12-9788-01,10016,10049,261
29563,1673654400,1,12-132,12393,10364,6049
25432,1673654400,1,12-132-03,8595,8371,211
7609,1673654400,0,11-286,10986,10737,363
16102,1673654400,0,11-280,3078,12594,294
5070,1673654400,0,11-2135-01,11004,10737,412
27340,1673654400,1,12-132,4421,4391,134
33518,1673654400,1,12-1303-01,12873,420,207
21927,1673654400,1,12-132,1858,2400,95
28672,1673654400,1,12-9788-01,10016,10049,329
7608,1673654400,0,11-286,7578,7827,264
20751,1673654400,1,12-4102,4421,4391,206
10498,1673654400,1,12-132-03,434,420,72
26554,1673654400,1,12-783,4420,4387,161
2253,1673654400,0,11-2135-01,5230,7117,1451
27213,1673654400,1,12-132,10016,10049,281
28215,1673654400,1,12-132,12393,10951,6066
28683,1673654400,1,12-9788-01,4421,4387,222
30618,1673654400,1,12-7023-02,10016,10364,223
27377,1673654400,1,12-1303-01,12941,6279,1273
22224,1673654400,1,12-132,8953,8371,801
4567,1673654400,0,11-2135-01,6369,7117,413
21326,1673654400,1,12-7023-02,392,392,810
24527,1673654400,1,12-132,9726,12651,1132
4442,1673654400,0,11-2135-01,5721,5722,77
32637,1673654400,1,12-132,4789,6279,356
26501,1673654400,1,12-9085,8595,10364,2019
29447,1673654400,1,12-132,12873,12871,298
11772,1673654400,1,12-132,8986,10364,2552
5039,1673654400,0,11-2135-01,1950,2661,263
2232,1673654400,0,11-2135-01,1950,2661,275
28913,1673654400,1,12-4102,498,392,834
2278,1673654400,0,11-2135-01,5230,7117,1454
30181,1673654400,1,12-132,392,392,869
25464,1673654400,1,12-132-03,10214,10150,88
25048,1673654400,1,12-132,8618,8371,257
29519,1673654400,1,12-132,12393,12651,6019
20971,1673654400,1,12-9788-01,6152,6152,75
28702,1673654400,1,12-9788-01,392,392,834
26204,1673654400,1,12-132-03,9735,10507,995
27593,1673654400,1,12-132,498,1414,144
23826,1673654400,1,12-132,80,211,716
28848,1673654400,1,12-1303-01,12322,10364,187
2254,1673654400,0,11-2135-01,6369,7117,456
33434,1673654400,1,12-1303-01,1333,1414,409
15739,1673654400,1,12-132,447,1414,208
25761,1673654400,1,12-132-03,4789,6279,381
15397,1673654400,1,12-132,4421,4391,186
25561,1673568000,1,12-132-03,6152,6279,113
26415,1673568000,1,12-296-01,6152,6279,81
27631,1673568000,1,12-132,6152,6279,121
33520,1673568000,1,12-1303-01,6152,6279,112
29783,1673568000,1,12-132,12380,10364,941
13405,1673568000,1,12-132-03,6152,6279,105
9790,1673568000,0,11-286,11833,10364,3272
26197,1673568000,1,12-132-03,6151,6279,103
14446,1673568000,1,12-132,6152,6279,63
28603,1673568000,1,12-132,12380,10364,4287
33433,1673568000,1,12-1303-01,12393,10364,6099
21197,1673568000,1,12-132,392,392,807
27184,1673568000,1,12-132,5275,5208,138
19044,1673568000,0,11-280,3084,2661,420
25536,1673568000,1,12-132-03,4421,4391,139
25495,1673568000,1,12-132-03,4420,4391,123
25428,1673568000,1,12-132-03,4421,4391,208
28106,1673568000,1,12-132-03,12387,12212,2936
1888,1673568000,0,11-2135-01,5088,5088,434
12714,1673568000,1,12-132-03,11481,11481,37
23778,1673568000,1,12-132,9048,12649,311
29228,1673568000,1,12-4102,430,392,804
7069,1673568000,0,11-1807,12322,10602,5631
26731,1673568000,1,12-132,430,392,797
27159,1673568000,1,12-132,6152,6152,88
1016,1673568000,0,11-1807-01,10163,10150,31
25781,1673568000,1,12-132-03,446,392,882
23759,1673568000,1,12-132,4420,4391,183
23804,1673568000,1,12-132,10016,10049,320
28760,1673568000,1,12-9788-01,10016,10049,307
23862,1673568000,1,12-9780,10016,10049,310
29897,1673568000,1,12-132,4421,4391,179
17678,1673568000,1,12-132,4421,4391,138
12183,1673568000,1,12-132-03,4420,4387,129
9730,1673568000,0,11-286,2983,2661,225
4577,1673568000,0,11-2135-01,2258,2661,352
24132,1673568000,1,12-132,4420,4387,157
4259,1673568000,0,11-2135-01,7524,12644,889
8281,1673568000,0,11-286,6408,6408,261
21309,1673568000,1,12-783,4421,4391,192
27530,1673568000,1,12-132,8882,8371,329
