,wagnum,month,target_month,target_day
875,7398,2023-03-01,1,1
876,7401,2023-03-01,1,1
877,7411,2023-03-01,1,1
878,7412,2023-03-01,1,1
879,7415,2023-03-01,1,1
880,7421,2023-03-01,1,1
881,7426,2023-03-01,1,1
882,7427,2023-03-01,1,1
883,7432,2023-03-01,1,1
884,7443,2023-03-01,1,1
885,7444,2023-03-01,1,1
886,7450,2023-03-01,1,1
887,7455,2023-03-01,1,1
888,7458,2023-03-01,1,1
889,7459,2023-03-01,1,1
890,7464,2023-03-01,1,1
891,7465,2023-03-01,1,1
892,7473,2023-03-01,1,1
893,7475,2023-03-01,1,1
894,5906,2023-03-01,1,1
895,5920,2023-03-01,1,1
896,6214,2023-03-01,1,1
897,6222,2023-03-01,1,1
898,6227,2023-03-01,1,1
899,6659,2023-03-01,1,1
900,6661,2023-03-01,1,1
901,6668,2023-03-01,1,1
902,6671,2023-03-01,1,1
903,10576,2023-03-01,1,1
904,10577,2023-03-01,1,1
905,10579,2023-03-01,1,1
906,10582,2023-03-01,1,1
907,10584,2023-03-01,1,1
908,10586,2023-03-01,1,1
909,10587,2023-03-01,1,1
910,10589,2023-03-01,1,1
911,10590,2023-03-01,1,1
912,10592,2023-03-01,1,1
913,10593,2023-03-01,1,1
914,6928,2023-03-01,1,1
915,6930,2023-03-01,1,1
916,6934,2023-03-01,1,1
917,6948,2023-03-01,1,1
918,6959,2023-03-01,1,1
919,5264,2023-03-01,1,1
920,5265,2023-03-01,1,1
921,5266,2023-03-01,1,1
922,5267,2023-03-01,1,1
923,7735,2023-03-01,1,1
924,7737,2023-03-01,1,1
925,7738,2023-03-01,1,1
926,7743,2023-03-01,1,1
927,7745,2023-03-01,1,1
928,7753,2023-03-01,1,1
929,7757,2023-03-01,1,1
930,7758,2023-03-01,1,1
931,10361,2023-03-01,1,1
932,10362,2023-03-01,1,1
933,10367,2023-03-01,1,1
934,10377,2023-03-01,1,1
935,10379,2023-03-01,1,1
936,10380,2023-03-01,1,1
937,10382,2023-03-01,1,1
938,10384,2023-03-01,1,1
939,10385,2023-03-01,1,1
940,10386,2023-03-01,1,1
941,10389,2023-03-01,1,1
942,10391,2023-03-01,1,1
943,10392,2023-03-01,1,1
944,10393,2023-03-01,1,1
945,10396,2023-03-01,1,1
946,10402,2023-03-01,1,1
947,10403,2023-03-01,1,1
948,10406,2023-03-01,1,1
949,10407,2023-03-01,1,1
950,10413,2023-03-01,1,1
951,10414,2023-03-01,1,1
952,10420,2023-03-01,1,1
953,11750,2023-03-01,1,1
954,11756,2023-03-01,1,1
955,11761,2023-03-01,1,1
956,11763,2023-03-01,1,1
957,11764,2023-03-01,1,1
958,11766,2023-03-01,1,1
959,11767,2023-03-01,1,1
960,11772,2023-03-01,1,1
961,11775,2023-03-01,1,1
962,11780,2023-03-01,1,1
963,11782,2023-03-01,1,1
964,7764,2023-03-01,1,1
965,7768,2023-03-01,1,1
966,7777,2023-03-01,1,1
967,7782,2023-03-01,1,1
968,7783,2023-03-01,1,1
969,7791,2023-03-01,1,1
970,7797,2023-03-01,1,1
971,7812,2023-03-01,1,1
972,7816,2023-03-01,1,1
973,7821,2023-03-01,1,1
974,7822,2023-03-01,1,1
975,7824,2023-03-01,1,1
976,7825,2023-03-01,1,1
977,7833,2023-03-01,1,1
978,7841,2023-03-01,1,1
979,7847,2023-03-01,1,1
980,7849,2023-03-01,1,1
981,7856,2023-03-01,1,1
982,7861,2023-03-01,1,1
983,7868,2023-03-01,1,1
984,7873,2023-03-01,1,1
985,10421,2023-03-01,1,1
986,11527,2023-03-01,1,1
987,11528,2023-03-01,1,1
988,11531,2023-03-01,1,1
989,11534,2023-03-01,1,1
990,11540,2023-03-01,1,1
991,11541,2023-03-01,1,1
992,11544,2023-03-01,1,1
993,11550,2023-03-01,1,1
994,11554,2023-03-01,1,1
995,11556,2023-03-01,1,1
996,11558,2023-03-01,1,1
997,11560,2023-03-01,1,1
998,11561,2023-03-01,1,1
999,11572,2023-03-01,1,1
1000,11573,2023-03-01,1,1
1001,11576,2023-03-01,1,1
1002,11577,2023-03-01,1,1
1003,11580,2023-03-01,1,1
1004,11581,2023-03-01,1,1
1005,11585,2023-03-01,1,1
1006,11783,2023-03-01,1,1
1007,11786,2023-03-01,1,1
1008,11788,2023-03-01,1,1
1009,11793,2023-03-01,1,1
1010,11795,2023-03-01,1,1
1011,11796,2023-03-01,1,1
1012,11798,2023-03-01,1,1
1013,11800,2023-03-01,1,1
1014,11808,2023-03-01,1,1
1015,11809,2023-03-01,1,1
1016,11812,2023-03-01,1,1
1017,11813,2023-03-01,1,1
1018,11815,2023-03-01,1,1
1019,11818,2023-03-01,1,1
1020,11821,2023-03-01,1,1
1021,11822,2023-03-01,1,1
1022,11825,2023-03-01,1,1
1023,11831,2023-03-01,1,1
1024,11833,2023-03-01,1,1
1025,11834,2023-03-01,1,1
1026,5252,2023-03-01,1,1
1027,7874,2023-03-01,1,1
1028,7876,2023-03-01,1,1
1029,7877,2023-03-01,1,1
1030,7886,2023-03-01,1,1
1031,7887,2023-03-01,1,1
1032,7890,2023-03-01,1,1
1033,7892,2023-03-01,1,1
1034,7896,2023-03-01,1,1
1035,7907,2023-03-01,1,1
1036,7911,2023-03-01,1,1
1037,7915,2023-03-01,1,1
1038,7918,2023-03-01,1,1
1039,13205,2023-03-01,1,1
1040,13207,2023-03-01,1,1
1041,13209,2023-03-01,1,1
1042,13212,2023-03-01,1,1
1043,13214,2023-03-01,1,1
1044,13219,2023-03-01,1,1
1045,13224,2023-03-01,1,1
1046,13228,2023-03-01,1,1
1047,13229,2023-03-01,1,1
1048,13236,2023-03-01,1,1
1049,11590,2023-03-01,1,1
1050,11593,2023-03-01,1,1
1051,11594,2023-03-01,1,1
1052,11596,2023-03-01,1,1
1053,11603,2023-03-01,1,1
1054,11604,2023-03-01,1,1
1055,11608,2023-03-01,1,1
1056,11611,2023-03-01,1,1
1057,11613,2023-03-01,1,1
1058,11616,2023-03-01,1,1
1059,11622,2023-03-01,1,1
1060,11623,2023-03-01,1,1
1061,11625,2023-03-01,1,1
1062,11626,2023-03-01,1,1
1063,11630,2023-03-01,1,1
1064,11632,2023-03-01,1,1
1065,11634,2023-03-01,1,1
1066,11635,2023-03-01,1,1
1067,11639,2023-03-01,1,1
1068,11640,2023-03-01,1,1
1069,13471,2023-03-01,1,1
1070,11838,2023-03-01,1,1
1071,11841,2023-03-01,1,1
1072,13719,2023-03-01,1,1
1073,13721,2023-03-01,1,1
1074,13725,2023-03-01,1,1
1075,13726,2023-03-01,1,1
1076,13728,2023-03-01,1,1
1077,13729,2023-03-01,1,1
1078,13732,2023-03-01,1,1
1079,13734,2023-03-01,1,1
1080,13738,2023-03-01,1,1
1081,13744,2023-03-01,1,1
1082,13745,2023-03-01,1,1
1083,13749,2023-03-01,1,1
1084,13753,2023-03-01,1,1
1085,13754,2023-03-01,1,1
1086,13757,2023-03-01,1,1
1087,13242,2023-03-01,1,1
1088,13244,2023-03-01,1,1
1089,13248,2023-03-01,1,1
1090,13249,2023-03-01,1,1
1091,13252,2023-03-01,1,1
1092,13256,2023-03-01,1,1
1093,13258,2023-03-01,1,1
1094,13260,2023-03-01,1,1
1095,13264,2023-03-01,1,1
1096,13267,2023-03-01,1,1
1097,13269,2023-03-01,1,1
1098,13270,2023-03-01,1,1
1099,13274,2023-03-01,1,1
1100,13278,2023-03-01,1,1
1101,13279,2023-03-01,1,1
1102,13292,2023-03-01,1,1
1103,13295,2023-03-01,1,1
1104,13301,2023-03-01,1,1
1105,13303,2023-03-01,1,1
1106,13307,2023-03-01,1,1
1107,13309,2023-03-01,1,1
1108,13310,2023-03-01,1,1
1109,13473,2023-03-01,1,1
1110,13475,2023-03-01,1,1
1111,13476,2023-03-01,1,1
1112,13480,2023-03-01,1,1
1113,13484,2023-03-01,1,1
1114,13486,2023-03-01,1,1
1115,13487,2023-03-01,1,1
1116,13492,2023-03-01,1,1
1117,13496,2023-03-01,1,1
1118,13498,2023-03-01,1,1
1119,13500,2023-03-01,1,1
1120,13505,2023-03-01,1,1
1121,13507,2023-03-01,1,1
1122,13512,2023-03-01,1,1
1123,13513,2023-03-01,1,1
1124,13516,2023-03-01,1,1
1125,13518,2023-03-01,1,1
1126,13521,2023-03-01,1,1
1127,13523,2023-03-01,1,1
1128,13524,2023-03-01,1,1
1129,13526,2023-03-01,1,1
1130,13531,2023-03-01,1,1
1131,13758,2023-03-01,1,1
1132,13762,2023-03-01,1,1
1133,13765,2023-03-01,1,1
1134,13766,2023-03-01,1,1
1135,13768,2023-03-01,1,1
1136,13773,2023-03-01,1,1
1137,13776,2023-03-01,1,1
1138,13779,2023-03-01,1,1
1139,13784,2023-03-01,1,1
1140,13786,2023-03-01,1,1
1141,13787,2023-03-01,1,1
1142,13790,2023-03-01,1,1
1143,13791,2023-03-01,1,1
1144,13794,2023-03-01,1,1
1145,13796,2023-03-01,1,1
1146,13798,2023-03-01,1,1
1147,13799,2023-03-01,1,1
1148,13807,2023-03-01,1,1
1149,13808,2023-03-01,1,1
1150,13812,2023-03-01,1,1
1151,13816,2023-03-01,1,1
1152,13313,2023-03-01,1,1
1153,13314,2023-03-01,1,1
1154,13316,2023-03-01,1,1
1155,13318,2023-03-01,1,1
1156,13336,2023-03-01,1,1
1157,13340,2023-03-01,1,1
1158,13341,2023-03-01,1,1
1159,13343,2023-03-01,1,1
1160,13345,2023-03-01,1,1
1161,13348,2023-03-01,1,1
1162,14842,2023-03-01,1,1
1163,14845,2023-03-01,1,1
1164,14848,2023-03-01,1,1
1165,14850,2023-03-01,1,1
1166,14854,2023-03-01,1,1
1167,14863,2023-03-01,1,1
1168,14866,2023-03-01,1,1
1169,14867,2023-03-01,1,1
1170,14869,2023-03-01,1,1
1171,14870,2023-03-01,1,1
1172,14874,2023-03-01,1,1
1173,14876,2023-03-01,1,1
1174,13533,2023-03-01,1,1
1175,13539,2023-03-01,1,1
1176,13545,2023-03-01,1,1
1177,13546,2023-03-01,1,1
1178,13548,2023-03-01,1,1
1179,13552,2023-03-01,1,1
1180,13554,2023-03-01,1,1
1181,13563,2023-03-01,1,1
1182,13564,2023-03-01,1,1
1183,13566,2023-03-01,1,1
1184,13567,2023-03-01,1,1
1185,13570,2023-03-01,1,1
1186,13571,2023-03-01,1,1
1187,13575,2023-03-01,1,1
1188,13579,2023-03-01,1,1
1189,13583,2023-03-01,1,1
1190,13591,2023-03-01,1,1
1191,13592,2023-03-01,1,1
1192,8289,2023-03-01,1,1
1193,8290,2023-03-01,1,1
1194,8293,2023-03-01,1,1
1195,8296,2023-03-01,1,1
1196,8727,2023-03-01,1,1
1197,8738,2023-03-01,1,1
1198,8740,2023-03-01,1,1
1199,8741,2023-03-01,1,1
1200,8746,2023-03-01,1,1
1201,8747,2023-03-01,1,1
1202,8756,2023-03-01,1,1
1203,8757,2023-03-01,1,1
1204,8759,2023-03-01,1,1
1205,8760,2023-03-01,1,1
1206,8774,2023-03-01,1,1
1207,8776,2023-03-01,1,1
1208,8782,2023-03-01,1,1
1209,8784,2023-03-01,1,1
1210,8790,2023-03-01,1,1
1211,8792,2023-03-01,1,1
1212,8795,2023-03-01,1,1
1213,8797,2023-03-01,1,1
1214,8800,2023-03-01,1,1
1215,8801,2023-03-01,1,1
1216,8810,2023-03-01,1,1
1217,6971,2023-03-01,1,1
1218,14880,2023-03-01,1,1
1219,14881,2023-03-01,1,1
1220,14883,2023-03-01,1,1
1221,14884,2023-03-01,1,1
1222,14887,2023-03-01,1,1
1223,14891,2023-03-01,1,1
1224,14892,2023-03-01,1,1
1225,14895,2023-03-01,1,1
1226,14896,2023-03-01,1,1
1227,14901,2023-03-01,1,1
1228,14905,2023-03-01,1,1
1229,14911,2023-03-01,1,1
1230,14912,2023-03-01,1,1
1231,14916,2023-03-01,1,1
1232,14920,2023-03-01,1,1
1233,14928,2023-03-01,1,1
1234,14929,2023-03-01,1,1
1235,14932,2023-03-01,1,1
1236,14933,2023-03-01,1,1
1237,14935,2023-03-01,1,1
1238,14940,2023-03-01,1,1
1239,14941,2023-03-01,1,1
1240,8299,2023-03-01,1,1
1241,8300,2023-03-01,1,1
1242,8305,2023-03-01,1,1
1243,8313,2023-03-01,1,1
1244,8321,2023-03-01,1,1
1245,8322,2023-03-01,1,1
1246,8335,2023-03-01,1,1
1247,8340,2023-03-01,1,1
1248,8341,2023-03-01,1,1
1249,8343,2023-03-01,1,1
1250,8347,2023-03-01,1,1
1251,8350,2023-03-01,1,1
1252,8360,2023-03-01,1,1
1253,8363,2023-03-01,1,1
1254,8364,2023-03-01,1,1
1255,8373,2023-03-01,1,1
1256,8374,2023-03-01,1,1
1257,8376,2023-03-01,1,1
1258,8377,2023-03-01,1,1
1259,8380,2023-03-01,1,1
1260,8387,2023-03-01,1,1
1261,8388,2023-03-01,1,1
1262,10656,2023-03-01,1,1
1263,11845,2023-03-01,1,1
1264,11846,2023-03-01,1,1
1265,11854,2023-03-01,1,1
1266,11856,2023-03-01,1,1
1267,11858,2023-03-01,1,1
1268,11859,2023-03-01,1,1
1269,11861,2023-03-01,1,1
1270,11863,2023-03-01,1,1
1271,11864,2023-03-01,1,1
1272,11868,2023-03-01,1,1
1273,11871,2023-03-01,1,1
1274,11873,2023-03-01,1,1
1275,11884,2023-03-01,1,1
1276,11886,2023-03-01,1,1
1277,11888,2023-03-01,1,1
1278,11889,2023-03-01,1,1
1279,11892,2023-03-01,1,1
1280,14946,2023-03-01,1,1
1281,14947,2023-03-01,1,1
1282,14950,2023-03-01,1,1
1283,14957,2023-03-01,1,1
1284,14960,2023-03-01,1,1
1285,14962,2023-03-01,1,1
1286,14964,2023-03-01,1,1
1287,14965,2023-03-01,1,1
1288,10182,2023-03-01,1,1
1289,10186,2023-03-01,1,1
1290,10187,2023-03-01,1,1
1291,10190,2023-03-01,1,1
1292,10191,2023-03-01,1,1
1293,10193,2023-03-01,1,1
1294,10199,2023-03-01,1,1
1295,10200,2023-03-01,1,1
1296,10203,2023-03-01,1,1
1297,10204,2023-03-01,1,1
1298,10206,2023-03-01,1,1
1299,10209,2023-03-01,1,1
1300,10214,2023-03-01,1,1
1301,10220,2023-03-01,1,1
1302,8399,2023-03-01,1,1
1303,8410,2023-03-01,1,1
1304,8412,2023-03-01,1,1
1305,8416,2023-03-01,1,1
1306,8420,2023-03-01,1,1
1307,8421,2023-03-01,1,1
1308,8424,2023-03-01,1,1
1309,8434,2023-03-01,1,1
1310,8439,2023-03-01,1,1
1311,8446,2023-03-01,1,1
1312,8455,2023-03-01,1,1
1313,8460,2023-03-01,1,1
1314,8466,2023-03-01,1,1
1315,8469,2023-03-01,1,1
1316,8470,2023-03-01,1,1
1317,8474,2023-03-01,1,1
1318,8481,2023-03-01,1,1
1319,10425,2023-03-01,1,1
1320,10426,2023-03-01,1,1
1321,10428,2023-03-01,1,1
1322,10430,2023-03-01,1,1
1323,10436,2023-03-01,1,1
1324,8652,2023-03-01,1,1
1325,8654,2023-03-01,1,1
1326,8655,2023-03-01,1,1
1327,8665,2023-03-01,1,1
1328,8670,2023-03-01,1,1
1329,8671,2023-03-01,1,1
1330,8674,2023-03-01,1,1
1331,8675,2023-03-01,1,1
1332,8679,2023-03-01,1,1
1333,8680,2023-03-01,1,1
1334,8685,2023-03-01,1,1
1335,8688,2023-03-01,1,1
1336,8693,2023-03-01,1,1
1337,8694,2023-03-01,1,1
1338,8698,2023-03-01,1,1
1339,8704,2023-03-01,1,1
1340,8708,2023-03-01,1,1
1341,8711,2023-03-01,1,1
1342,8721,2023-03-01,1,1
1343,10224,2023-03-01,1,1
1344,10225,2023-03-01,1,1
1345,10228,2023-03-01,1,1
1346,10232,2023-03-01,1,1
1347,10234,2023-03-01,1,1
1348,10237,2023-03-01,1,1
1349,10238,2023-03-01,1,1
1350,10244,2023-03-01,1,1
1351,10246,2023-03-01,1,1
1352,10247,2023-03-01,1,1
1353,10249,2023-03-01,1,1
1354,10250,2023-03-01,1,1
1355,10252,2023-03-01,1,1
1356,10256,2023-03-01,1,1
1357,10260,2023-03-01,1,1
1358,10266,2023-03-01,1,1
1359,10267,2023-03-01,1,1
1360,10270,2023-03-01,1,1
1361,10271,2023-03-01,1,1
1362,10273,2023-03-01,1,1
1363,10277,2023-03-01,1,1
1364,10437,2023-03-01,1,1
1365,10439,2023-03-01,1,1
1366,10443,2023-03-01,1,1
1367,10444,2023-03-01,1,1
1368,10450,2023-03-01,1,1
1369,10453,2023-03-01,1,1
1370,10455,2023-03-01,1,1
1371,10458,2023-03-01,1,1
1372,10460,2023-03-01,1,1
1373,10462,2023-03-01,1,1
1374,10464,2023-03-01,1,1
1375,10466,2023-03-01,1,1
1376,10475,2023-03-01,1,1
1377,10477,2023-03-01,1,1
1378,10478,2023-03-01,1,1
1379,10485,2023-03-01,1,1
1380,10492,2023-03-01,1,1
1381,10497,2023-03-01,1,1
1382,10499,2023-03-01,1,1
1383,10501,2023-03-01,1,1
1384,10503,2023-03-01,1,1
1385,10506,2023-03-01,1,1
1386,8836,2023-03-01,1,1
1387,8838,2023-03-01,1,1
1388,8841,2023-03-01,1,1
1389,8842,2023-03-01,1,1
1390,5257,2023-03-01,1,1
1391,10281,2023-03-01,1,1
1392,10284,2023-03-01,1,1
1393,10289,2023-03-01,1,1
1394,10294,2023-03-01,1,1
1395,10295,2023-03-01,1,1
1396,10299,2023-03-01,1,1
1397,7920,2023-03-01,1,1
1398,7928,2023-03-01,1,1
1399,7932,2023-03-01,1,1
1400,7937,2023-03-01,1,1
1401,7939,2023-03-01,1,1
1402,7941,2023-03-01,1,1
1403,7944,2023-03-01,1,1
1404,7947,2023-03-01,1,1
1405,7951,2023-03-01,1,1
1406,7953,2023-03-01,1,1
1407,7961,2023-03-01,1,1
1408,7965,2023-03-01,1,1
1409,7975,2023-03-01,1,1
1410,7988,2023-03-01,1,1
1411,7994,2023-03-01,1,1
1412,10507,2023-03-01,1,1
1413,10511,2023-03-01,1,1
1414,10515,2023-03-01,1,1
1415,10518,2023-03-01,1,1
1416,10520,2023-03-01,1,1
1417,10521,2023-03-01,1,1
1418,10523,2023-03-01,1,1
1419,10528,2023-03-01,1,1
1420,10529,2023-03-01,1,1
1421,10531,2023-03-01,1,1
1422,10535,2023-03-01,1,1
1423,10537,2023-03-01,1,1
1424,10541,2023-03-01,1,1
1425,10542,2023-03-01,1,1
1426,10545,2023-03-01,1,1
1427,10547,2023-03-01,1,1
1428,11650,2023-03-01,1,1
1429,11651,2023-03-01,1,1
1430,11654,2023-03-01,1,1
1431,11657,2023-03-01,1,1
1432,11660,2023-03-01,1,1
1433,11666,2023-03-01,1,1
1434,10596,2023-03-01,1,1
1435,10601,2023-03-01,1,1
1436,10603,2023-03-01,1,1
1437,10606,2023-03-01,1,1
1438,10609,2023-03-01,1,1
1439,10610,2023-03-01,1,1
1440,10613,2023-03-01,1,1
1441,10617,2023-03-01,1,1
1442,10619,2023-03-01,1,1
1443,10621,2023-03-01,1,1
1444,10623,2023-03-01,1,1
1445,10626,2023-03-01,1,1
1446,10630,2023-03-01,1,1
1447,10634,2023-03-01,1,1
1448,10635,2023-03-01,1,1
1449,10636,2023-03-01,1,1
1450,10643,2023-03-01,1,1
1451,10647,2023-03-01,1,1
1452,10650,2023-03-01,1,1
1453,10651,2023-03-01,1,1
1454,10655,2023-03-01,1,1
1455,7996,2023-03-01,1,1
1456,8010,2023-03-01,1,1
1457,8014,2023-03-01,1,1
1458,8017,2023-03-01,1,1
1459,8032,2023-03-01,1,1
1460,8033,2023-03-01,1,1
1461,8038,2023-03-01,1,1
1462,8046,2023-03-01,1,1
1463,8047,2023-03-01,1,1
1464,8048,2023-03-01,1,1
1465,8052,2023-03-01,1,1
1466,8053,2023-03-01,1,1
1467,8060,2023-03-01,1,1
1468,8066,2023-03-01,1,1
1469,8071,2023-03-01,1,1
1470,8087,2023-03-01,1,1
1471,8091,2023-03-01,1,1
1472,8094,2023-03-01,1,1
1473,8097,2023-03-01,1,1
1474,8100,2023-03-01,1,1
1475,8102,2023-03-01,1,1
1476,11668,2023-03-01,1,1
1477,11669,2023-03-01,1,1
1478,11674,2023-03-01,1,1
1479,11675,2023-03-01,1,1
1480,11677,2023-03-01,1,1
1481,11679,2023-03-01,1,1
1482,11682,2023-03-01,1,1
1483,11683,2023-03-01,1,1
1484,11685,2023-03-01,1,1
1485,11686,2023-03-01,1,1
1486,11690,2023-03-01,1,1
1487,11695,2023-03-01,1,1
1488,11701,2023-03-01,1,1
1489,11702,2023-03-01,1,1
1490,11706,2023-03-01,1,1
1491,11712,2023-03-01,1,1
1492,11715,2023-03-01,1,1
1493,11716,2023-03-01,1,1
1494,11720,2023-03-01,1,1
1495,11721,2023-03-01,1,1
1496,8109,2023-03-01,1,1
1497,8114,2023-03-01,1,1
1498,8121,2023-03-01,1,1
1499,8123,2023-03-01,1,1
1500,8125,2023-03-01,1,1
1501,13351,2023-03-01,1,1
1502,13355,2023-03-01,1,1
1503,13357,2023-03-01,1,1
1504,13359,2023-03-01,1,1
1505,13361,2023-03-01,1,1
1506,13363,2023-03-01,1,1
1507,13365,2023-03-01,1,1
1508,13369,2023-03-01,1,1
1509,13371,2023-03-01,1,1
1510,13373,2023-03-01,1,1
1511,13374,2023-03-01,1,1
1512,13381,2023-03-01,1,1
1513,13382,2023-03-01,1,1
1514,13384,2023-03-01,1,1
1515,13385,2023-03-01,1,1
1516,13389,2023-03-01,1,1
1517,13395,2023-03-01,1,1
1518,11733,2023-03-01,1,1
1519,11734,2023-03-01,1,1
1520,11736,2023-03-01,1,1
1521,11740,2023-03-01,1,1
1522,11741,2023-03-01,1,1
1523,11743,2023-03-01,1,1
1524,11744,2023-03-01,1,1
1525,11748,2023-03-01,1,1
1526,13594,2023-03-01,1,1
1527,13603,2023-03-01,1,1
1528,13604,2023-03-01,1,1
1529,13607,2023-03-01,1,1
1530,13609,2023-03-01,1,1
1531,13613,2023-03-01,1,1
1532,13397,2023-03-01,1,1
1533,13398,2023-03-01,1,1
1534,13407,2023-03-01,1,1
1535,13412,2023-03-01,1,1
1536,13413,2023-03-01,1,1
1537,13416,2023-03-01,1,1
1538,13418,2023-03-01,1,1
1539,13421,2023-03-01,1,1
1540,13427,2023-03-01,1,1
1541,13430,2023-03-01,1,1
1542,13433,2023-03-01,1,1
1543,13434,2023-03-01,1,1
1544,13436,2023-03-01,1,1
1545,13437,2023-03-01,1,1
1546,13440,2023-03-01,1,1
1547,13441,2023-03-01,1,1
1548,13446,2023-03-01,1,1
1549,13453,2023-03-01,1,1
1550,13454,2023-03-01,1,1
1551,13457,2023-03-01,1,1
1552,13460,2023-03-01,1,1
1553,13465,2023-03-01,1,1
1554,13615,2023-03-01,1,1
1555,13617,2023-03-01,1,1
1556,13619,2023-03-01,1,1
1557,13620,2023-03-01,1,1
1558,13622,2023-03-01,1,1
1559,13623,2023-03-01,1,1
1560,13627,2023-03-01,1,1
1561,13632,2023-03-01,1,1
1562,13635,2023-03-01,1,1
1563,13639,2023-03-01,1,1
1564,13642,2023-03-01,1,1
1565,13645,2023-03-01,1,1
1566,13646,2023-03-01,1,1
1567,13648,2023-03-01,1,1
1568,13653,2023-03-01,1,1
1569,13655,2023-03-01,1,1
1570,13657,2023-03-01,1,1
1571,13660,2023-03-01,1,1
1572,13667,2023-03-01,1,1
1573,13669,2023-03-01,1,1
1574,13670,2023-03-01,1,1
1575,13672,2023-03-01,1,1
1576,5243,2023-03-01,1,1
1577,5246,2023-03-01,1,1
1578,5249,2023-03-01,1,1
1579,7035,2023-03-01,1,1
1580,7043,2023-03-01,1,1
1581,7049,2023-03-01,1,1
1582,7054,2023-03-01,1,1
1583,7056,2023-03-01,1,1
1584,13466,2023-03-01,1,1
1585,13468,2023-03-01,1,1
1586,8126,2023-03-01,1,1
1587,8128,2023-03-01,1,1
1588,8130,2023-03-01,1,1
1589,8133,2023-03-01,1,1
1590,8136,2023-03-01,1,1
1591,8138,2023-03-01,1,1
1592,8142,2023-03-01,1,1
1593,8143,2023-03-01,1,1
1594,8150,2023-03-01,1,1
1595,8151,2023-03-01,1,1
1596,8154,2023-03-01,1,1
1597,8156,2023-03-01,1,1
1598,8160,2023-03-01,1,1
1599,8162,2023-03-01,1,1
1600,8163,2023-03-01,1,1
1601,8175,2023-03-01,1,1
1602,8179,2023-03-01,1,1
1603,8186,2023-03-01,1,1
1604,8188,2023-03-01,1,1
1605,8195,2023-03-01,1,1
1606,13679,2023-03-01,1,1
1607,13682,2023-03-01,1,1
1608,13683,2023-03-01,1,1
1609,13687,2023-03-01,1,1
1610,13689,2023-03-01,1,1
1611,13695,2023-03-01,1,1
1612,13696,2023-03-01,1,1
1613,13698,2023-03-01,1,1
1614,13711,2023-03-01,1,1
1615,8484,2023-03-01,1,1
1616,8487,2023-03-01,1,1
1617,8489,2023-03-01,1,1
1618,8493,2023-03-01,1,1
1619,8494,2023-03-01,1,1
1620,8500,2023-03-01,1,1
1621,8502,2023-03-01,1,1
1622,8506,2023-03-01,1,1
1623,8507,2023-03-01,1,1
1624,8511,2023-03-01,1,1
1625,8512,2023-03-01,1,1
1626,8517,2023-03-01,1,1
1627,8199,2023-03-01,1,1
1628,8202,2023-03-01,1,1
1629,8203,2023-03-01,1,1
1630,8207,2023-03-01,1,1
1631,8216,2023-03-01,1,1
1632,8220,2023-03-01,1,1
1633,8225,2023-03-01,1,1
1634,8230,2023-03-01,1,1
1635,8239,2023-03-01,1,1
1636,8241,2023-03-01,1,1
1637,8245,2023-03-01,1,1
1638,8249,2023-03-01,1,1
1639,8250,2023-03-01,1,1
1640,8252,2023-03-01,1,1
1641,8258,2023-03-01,1,1
1642,8260,2023-03-01,1,1
1643,8265,2023-03-01,1,1
1644,8267,2023-03-01,1,1
1645,8270,2023-03-01,1,1
1646,8275,2023-03-01,1,1
1647,8276,2023-03-01,1,1
1648,8281,2023-03-01,1,1
1649,8520,2023-03-01,1,1
1650,8523,2023-03-01,1,1
1651,8526,2023-03-01,1,1
1652,8530,2023-03-01,1,1
1653,8534,2023-03-01,1,1
1654,8538,2023-03-01,1,1
1655,8540,2023-03-01,1,1
1656,8554,2023-03-01,1,1
1657,8556,2023-03-01,1,1
1658,8558,2023-03-01,1,1
1659,8562,2023-03-01,1,1
1660,8563,2023-03-01,1,1
1661,8565,2023-03-01,1,1
1662,8567,2023-03-01,1,1
1663,8569,2023-03-01,1,1
1664,8571,2023-03-01,1,1
1665,8576,2023-03-01,1,1
1666,8583,2023-03-01,1,1
1667,8588,2023-03-01,1,1
1668,8594,2023-03-01,1,1
1669,8597,2023-03-01,1,1
1670,8603,2023-03-01,1,1
1671,6329,2023-03-01,1,1
1672,6779,2023-03-01,1,1
1673,6783,2023-03-01,1,1
1674,6796,2023-03-01,1,1
1675,6804,2023-03-01,1,1
1676,6806,2023-03-01,1,1
1677,6809,2023-03-01,1,1
1678,6810,2023-03-01,1,1
1679,6819,2023-03-01,1,1
1680,6824,2023-03-01,1,1
1681,8283,2023-03-01,1,1
1682,8285,2023-03-01,1,1
1683,10303,2023-03-01,1,1
1684,10304,2023-03-01,1,1
1685,10308,2023-03-01,1,1
1686,10315,2023-03-01,1,1
1687,10319,2023-03-01,1,1
1688,10321,2023-03-01,1,1
1689,10324,2023-03-01,1,1
1690,10325,2023-03-01,1,1
1691,10327,2023-03-01,1,1
1692,10328,2023-03-01,1,1
1693,10331,2023-03-01,1,1
1694,10335,2023-03-01,1,1
1695,10340,2023-03-01,1,1
1696,10343,2023-03-01,1,1
1697,10344,2023-03-01,1,1
1698,10348,2023-03-01,1,1
1699,10349,2023-03-01,1,1
1700,10354,2023-03-01,1,1
1701,10358,2023-03-01,1,1
1702,10359,2023-03-01,1,1
1703,8606,2023-03-01,1,1
